"[0.         0.         0.         0.         0.         0.
 0.58716202]"
[0.        0.        0.        0.        0.        0.        0.7321229]
"[0.         0.         0.         0.         0.         0.
 0.91390896]"
"[0.         0.         0.         0.         0.         0.
 1.06105089]"
"[0.         0.         0.         0.         0.         0.
 1.26862597]"
"[0.         0.         0.         0.         0.         0.
 1.41192603]"
"[0.         0.         0.         0.         0.         0.
 1.55185199]"
"[0.         0.         0.         0.         0.         0.
 1.68951988]"
"[0.         0.         0.         0.         0.         0.
 1.87900591]"
[0.       0.       0.       0.       0.       0.       2.016541]
"[0.         0.         0.         0.         0.         0.
 2.17202497]"
"[0.         0.         0.         0.         0.         0.
 2.31059098]"
"[0.         0.         0.         0.         0.         0.
 2.44940305]"
"[0.         0.         0.         0.         0.         0.
 2.59621191]"
"[0.         0.         0.         0.         0.         0.
 2.74411297]"
"[0.         0.         0.         0.         0.         0.
 2.92024899]"
"[ 1.61006345e+00  1.83234117e+00 -3.31286155e+00 -2.61908589e+00
 -2.22532023e+00  1.49462440e-03  3.05785990e+00]"
"[ 1.70214017  1.57022734 -2.93541373  0.62943351  1.79180183 -2.58022132
  3.20414495]"
"[ 1.38051605  1.73493938 -2.6207283  -2.30106363 -1.17843425 -2.25142063
  3.34391689]"
"[0.         0.         0.         0.         0.         0.
 3.49112296]"
"[ 1.33217411  2.15666598 -2.44468397 -0.16306714 -1.42256918 -0.59383317
  3.64037108]"
"[ 1.22187216  1.5616441  -2.30302495 -0.73511102  3.96554308 -0.94409126
  3.7904191 ]"
"[ 1.22335877  1.66878537 -2.35817443  0.0076341  -0.55019606  0.28320576
  3.98515201]"
"[0.         0.         0.         0.         0.         0.
 4.17922211]"
"[ 1.20615618  1.89017669 -2.41092449 -0.0522326  -0.67221512  0.16016611
  4.31449795]"
"[ 1.31522995  1.9353573  -2.62888677  0.68193629 -0.28247209  1.36271433
  4.4744451 ]"
"[ 1.38189565  2.4245822  -2.77795522  0.46655268 -3.42378739  1.04323935
  4.61733508]"
"[0.         0.         0.         0.         0.         0.
 4.76447988]"
"[ 1.29763705  2.10461287 -2.6336087  -0.25597217  0.97204609 -0.43851537
  4.94650602]"
"[ 1.32678543  2.40835728 -2.71921853  0.20071737 -2.09160117  0.58951411
  5.09172702]"
"[0.         0.         0.         0.         0.         0.
 5.30639195]"
"[ 1.19324065  2.14086191 -2.43316071 -0.36847455  0.73806883 -0.78928603
  5.45415306]"
"[0.         0.         0.         0.         0.         0.
 5.60301304]"
"[ 1.6042645   2.89498205 -3.21885262  1.41574667 -2.59752099  2.70626804
  5.74447608]"
"[0.         0.         0.         0.         0.         0.
 5.88861203]"
"[0.         0.         0.         0.         0.         0.
 6.09563088]"
[0.        0.        0.        0.        0.        0.        6.2884171]
"[0.         0.         0.         0.         0.         0.
 6.42567301]"
[0.       0.       0.       0.       0.       0.       6.614393]
"[0.         0.         0.         0.         0.         0.
 6.76554608]"
"[0.         0.         0.         0.         0.         0.
 7.00039887]"
"[0.         0.         0.         0.         0.         0.
 7.20580506]"
